UID,Modified,Date,Annotator,Person norm.,Start Norm.,End Norm.,Duration Norm.,comment (if any)
Yuji_2790,,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:00:00,0:00:26,0:00:26,pictureonly
Yuji_2791,-1,2008_11_17_19_00_1.webm,Yuji,Aso,0:00:37,0:00:40,0:00:03,
Minori_2332,1,2008_11_17_19_00_1.webm,Minori,Aso,0:00:37,0:00:48,0:00:11,
Yuji_2793,1,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:00:37,0:00:38,0:00:01,
Yuji_2792,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:00:37,0:00:40,0:00:03,
Minori_2331,1,2008_11_17_19_00_1.webm,Minori,Ozawa,0:00:37,0:00:42,0:00:05,
Yuji_2794,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:00:41,0:00:43,0:00:02,
Yuji_2795,-1,2008_11_17_19_00_1.webm,Yuji,Aso,0:00:42,0:00:49,0:00:07,
Minori_2333,,2008_11_17_19_00_1.webm,Minori,Ozawa,0:00:50,0:00:58,0:00:08,
Yuji_2796,,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:00:50,0:00:58,0:00:08,
Minori_2334,,2008_11_17_19_00_1.webm,Minori,Aso,0:00:54,0:01:02,0:00:08,
Yuji_2797,,2008_11_17_19_00_1.webm,Yuji,Aso,0:00:54,0:01:02,0:00:08,
Minori_2335,1,2008_11_17_19_00_1.webm,Minori,Ozawa,0:01:02,0:01:28,0:00:26,
Yuji_2798,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:03,0:01:15,0:00:12,
Minori_2336,,2008_11_17_19_00_1.webm,Minori,Aso,0:01:07,0:01:10,0:00:03,
Yuji_2799,,2008_11_17_19_00_1.webm,Yuji,Aso,0:01:07,0:01:10,0:00:03,
Minori_2337,,2008_11_17_19_00_1.webm,Minori,Aso,0:01:15,0:01:24,0:00:09,picture
Yuji_2800,,2008_11_17_19_00_1.webm,Yuji,Aso,0:01:15,0:01:24,0:00:09,pictureonly
Yuji_2801,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:15,0:01:24,0:00:09,pictureonly
Yuji_2802,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:24,0:01:26,0:00:02,
Yuji_2803,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:27,0:01:28,0:00:01,pictureonly
Yuji_2804,-1,2008_11_17_19_00_1.webm,Yuji,Kan,0:01:29,0:01:31,0:00:02,
Minori_2338,1,2008_11_17_19_00_1.webm,Minori,Kan,0:01:29,0:01:34,0:00:05,
Yuji_2805,1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:31,0:01:32,0:00:01,pictureonly
Yuji_2806,-1,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:01:35,0:01:37,0:00:02,
Minori_2339,1,2008_11_17_19_00_1.webm,Minori,Hatoyama,0:01:35,0:01:41,0:00:06,
Yuji_2807,1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:37,0:01:38,0:00:01,pictureonly
Yuji_2808,1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:01:44,0:01:45,0:00:01,pictureonly
Minori_2340,,2008_11_17_19_00_1.webm,Minori,Hatoyama,0:01:46,0:01:58,0:00:12,
Yuji_2809,,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:01:47,0:01:58,0:00:11,
Yuji_2810,1,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:01:58,0:01:59,0:00:01,a profile
Yuji_2811,-1,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:02:05,0:02:06,0:00:01,
Minori_2341,1,2008_11_17_19_00_1.webm,Minori,Hatoyama,0:02:05,0:02:12,0:00:07,
Yuji_2812,-1,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:02:11,0:02:13,0:00:02,
Minori_2342,1,2008_11_17_19_00_1.webm,Minori,Aso,0:02:20,0:02:28,0:00:08,
Minori_2344,,2008_11_17_19_00_1.webm,Minori,Hatoyama,0:02:20,0:02:22,0:00:02,
Minori_2343,,2008_11_17_19_00_1.webm,Minori,Ozawa,0:02:20,0:02:26,0:00:06,
Yuji_2814,-1,2008_11_17_19_00_1.webm,Yuji,Aso,0:02:21,0:02:24,0:00:03,
Yuji_2813,,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:02:21,0:02:22,0:00:01,
Yuji_2815,,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:02:21,0:02:24,0:00:03,
Yuji_2817,-1,2008_11_17_19_00_1.webm,Yuji,Aso,0:02:26,0:02:29,0:00:03,
Yuji_2816,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:02:26,0:02:26,0:00:00,
Yuji_2818,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:02:30,0:02:36,0:00:06,
Minori_2345,1,2008_11_17_19_00_1.webm,Minori,Ozawa,0:02:30,0:02:41,0:00:11,
Minori_2346,,2008_11_17_19_00_1.webm,Minori,Aso,0:02:36,0:02:41,0:00:05,picture
Yuji_2819,,2008_11_17_19_00_1.webm,Yuji,Aso,0:02:36,0:02:41,0:00:05,pictureonly
Yuji_2820,-1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:02:36,0:02:41,0:00:05,pictureonly
Yuji_2821,,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:02:58,0:03:00,0:00:02,
Minori_2347,,2008_11_17_19_00_1.webm,Minori,Ozawa,0:02:58,0:03:02,0:00:04,
Yuji_2822,,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:03:00,0:03:02,0:00:02,pictureonly
Minori_2348,,2008_11_17_19_00_1.webm,Minori,Kan,0:03:03,0:03:09,0:00:06,
Yuji_2823,,2008_11_17_19_00_1.webm,Yuji,Kan,0:03:04,0:03:07,0:00:03,
Yuji_2824,1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:03:06,0:03:07,0:00:01,
Yuji_2825,,2008_11_17_19_00_1.webm,Yuji,Hatoyama,0:03:10,0:03:13,0:00:03,
Minori_2349,,2008_11_17_19_00_1.webm,Minori,Hatoyama,0:03:10,0:03:14,0:00:04,
Yuji_2826,1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:03:13,0:03:14,0:00:01,pictureonly
Yuji_2827,1,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:03:19,0:03:20,0:00:01,pictureonly
Yuji_2828,-1,2008_11_17_19_00_1.webm,Yuji,Aso,0:03:20,0:03:25,0:00:05,
Minori_2350,1,2008_11_17_19_00_1.webm,Minori,Aso,0:03:20,0:03:32,0:00:12,
Yuji_2829,,2008_11_17_19_00_1.webm,Yuji,Ozawa,0:03:32,0:03:34,0:00:02,
Minori_2351,,2008_11_17_19_00_1.webm,Minori,Ozawa,0:03:32,0:03:35,0:00:03,
Minori_2352,,2008_11_17_19_00_1.webm,Minori,Aso,0:04:40,0:05:29,0:00:49,
Yuji_2830,,2008_11_17_19_00_1.webm,Yuji,Aso,0:04:40,0:05:29,0:00:49,
,,2008_11_18_19_00_2.webm,_title_,,-1.00,,,
Minori_2354,,2008_11_18_19_00_2.webm,Minori,Aso,0:00:00,0:00:24,0:00:24,picture
Yuji_2832,,2008_11_18_19_00_2.webm,Yuji,Aso,0:00:00,0:00:24,0:00:24,pictureonly
Yuji_2833,-,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:00:00,0:00:24,0:00:24,pictureonly
Minori_2355,1,2008_11_18_19_00_2.webm,Minori,Ozawa,0:00:00,0:00:37,0:00:37,picture&video
Yuji_2834,-1,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:00:25,0:00:27,0:00:02,
Yuji_2837,1,2008_11_18_19_00_2.webm,Yuji,Kan,0:00:28,0:00:32,0:00:04,
Yuji_2836,-1,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:00:28,0:00:31,0:00:03,pictures (posters )
Yuji_2835,-1,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:00:28,0:00:37,0:00:09,
Yuji_2838,1,2008_11_18_19_00_2.webm,Yuji,Hatoyama,0:00:30,0:00:31,0:00:01,
Minori_2356,,2008_11_18_19_00_2.webm,Minori,Hatoyama,0:01:53,0:02:07,0:00:14,
Yuji_2839,,2008_11_18_19_00_2.webm,Yuji,Hatoyama,0:01:53,0:02:07,0:00:14,
Yuji_2840,-1,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:02:08,0:02:10,0:00:02,
Minori_2357,1,2008_11_18_19_00_2.webm,Minori,Ozawa,0:02:08,0:02:14,0:00:06,
Yuji_2841,-1,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:02:12,0:02:15,0:00:03,
Minori_2358,1,2008_11_18_19_00_2.webm,Minori,Aso,0:02:15,0:02:36,0:00:21,
Yuji_2842,-1,2008_11_18_19_00_2.webm,Yuji,Aso,0:02:18,0:02:37,0:00:19,
Minori_2359,,2008_11_18_19_00_2.webm,Minori,Ota,0:02:37,0:02:50,0:00:13,
Yuji_2843,,2008_11_18_19_00_2.webm,Yuji,Ota,0:02:37,0:02:50,0:00:13,
Yuji_2844,1,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:03:21,0:03:26,0:00:05,pictureonly
Minori_2361,,2008_11_18_19_00_2.webm,Minori,Aso,0:03:43,0:03:51,0:00:08,picture
Minori_2360,,2008_11_18_19_00_2.webm,Minori,Ozawa,0:03:43,0:03:50,0:00:07,picture
Yuji_2846,,2008_11_18_19_00_2.webm,Yuji,Aso,0:03:44,0:03:52,0:00:08,pictureonly
Yuji_2845,,2008_11_18_19_00_2.webm,Yuji,Ozawa,0:03:44,0:03:51,0:00:07,pictureonly
Minori_2362,,2008_11_18_19_00_2.webm,Minori,Aso,0:05:02,0:05:38,0:00:36,
Yuji_2847,,2008_11_18_19_00_2.webm,Yuji,Aso,0:05:02,0:05:38,0:00:36,
,,2008_11_25_19_00_1.webm,_title_,,-1.00,,,
Yuji_2850,1,2008_11_25_19_00_1.webm,Yuji,Aso,0:06:14,0:06:17,0:00:03,pictureonly
Minori_2364,-1,2008_11_25_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2008_12_07_19_00_2.webm,_title_,,-1.00,,,
Yuji_2856,1,2008_12_07_19_00_2.webm,Yuji,Aso,0:03:23,0:03:25,0:00:02,pictureonly
Minori_2369,-1,2008_12_07_19_00_2.webm,Minori,nothing,,,0:00:00,nothing
,,2008_12_21_19_00_2.webm,_title_,,-1.00,,,
Minori_2376,1,2008_12_21_19_00_2.webm,Minori,Aso,0:00:24,0:00:40,0:00:16,
Yuji_2863,-1,2008_12_21_19_00_2.webm,Yuji,Aso,0:00:25,0:00:26,0:00:01,
Yuji_2864,-1,2008_12_21_19_00_2.webm,Yuji,Aso,0:00:28,0:00:40,0:00:12,
Yuji_2865,-1,2008_12_21_19_00_2.webm,Yuji,Yamaguchi,0:01:08,0:01:12,0:00:04,
Minori_2377,1,2008_12_21_19_00_2.webm,Minori,Yamaguchi,0:01:08,0:01:16,0:00:08,
Yuji_2866,-1,2008_12_21_19_00_2.webm,Yuji,Yamaguchi,0:01:13,0:01:17,0:00:04,a profile
Minori_2378,-1,2008_12_21_19_00_2.webm,Minori,Yamaguchi,0:01:20,0:01:21,0:00:01,
Minori_2379,,2008_12_21_19_00_2.webm,Minori,Yamaguchi,0:01:26,0:01:28,0:00:02,
Yuji_2867,,2008_12_21_19_00_2.webm,Yuji,Yamaguchi,0:01:26,0:01:28,0:00:02,
Minori_2380,,2008_12_21_19_00_2.webm,Minori,Yamaguchi,0:01:42,0:01:53,0:00:11,
Yuji_2868,,2008_12_21_19_00_2.webm,Yuji,Yamaguchi,0:01:43,0:01:53,0:00:10,
Yuji_2869,,2008_12_21_19_00_2.webm,Yuji,Aso,0:02:29,0:02:39,0:00:10,a profile
Minori_2381,,2008_12_21_19_00_2.webm,Minori,Aso,0:02:29,0:02:41,0:00:12,
,,2009_01_09_19_00_1.webm,_title_,,-1.00,,,
Yuji_2877,1,2009_01_09_19_00_1.webm,Yuji,Aso,0:02:11,0:02:15,0:00:04,pictureonly
Minori_2388,-1,2009_01_09_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2009_01_26_19_00_1.webm,_title_,,-1.00,,,
Yuji_2891,1,2009_01_26_19_00_1.webm,Yuji,Aso,0:02:09,0:02:12,0:00:03,pictureonly
Yuji_2892,1,2009_01_26_19_00_1.webm,Yuji,Ozawa,0:02:09,0:02:12,0:00:03,pictureonly
Minori_2401,-1,2009_01_26_19_00_1.webm,Minori,nothing,,,0:00:00,nothing
,,2009_02_03_19_00_1.webm,_title_,,-1.00,,,
Yuji_2896,,2009_02_03_19_00_1.webm,Yuji,Aso,0:00:00,0:00:13,0:00:13,pictureonly
Minori_2405,,2009_02_03_19_00_1.webm,Minori,Aso,0:00:00,0:00:15,0:00:15,picture
Minori_2406,,2009_02_03_19_00_1.webm,Minori,Aso,0:00:35,0:01:02,0:00:27,
Yuji_2897,,2009_02_03_19_00_1.webm,Yuji,Aso,0:00:35,0:01:02,0:00:27,
Minori_2407,,2009_02_03_19_00_1.webm,Minori,Aso,0:03:33,0:03:52,0:00:19,
Yuji_2898,,2009_02_03_19_00_1.webm,Yuji,Aso,0:03:33,0:03:52,0:00:19,
Yuji_2899,1,2009_02_03_19_00_1.webm,Yuji,Aso,0:04:15,0:05:03,0:00:48,
Minori_2408,-1,2009_02_03_19_00_1.webm,Minori,Aso,0:04:18,0:05:03,0:00:45,
Minori_2409,,2009_02_03_19_00_1.webm,Minori,Aso,0:05:18,0:05:26,0:00:08,
Yuji_2900,,2009_02_03_19_00_1.webm,Yuji,Aso,0:05:19,0:05:27,0:00:08,
Yuji_2901,,2009_02_03_19_00_1.webm,Yuji,Aso,0:05:33,0:05:44,0:00:11,
Minori_2410,,2009_02_03_19_00_1.webm,Minori,Aso,0:05:33,0:05:46,0:00:13,
Minori_2411,,2009_02_03_19_00_1.webm,Minori,Aso,0:08:48,0:09:05,0:00:17,
Yuji_2902,,2009_02_03_19_00_1.webm,Yuji,Aso,0:08:48,0:09:06,0:00:18,
,,2009_02_13_19_00_2.webm,_title_,,-1.00,,,
Minori_2417,,2009_02_13_19_00_2.webm,Minori,Aso,0:00:00,0:00:25,0:00:25,picture
Yuji_2908,,2009_02_13_19_00_2.webm,Yuji,Aso,0:00:00,0:00:25,0:00:25,pictureonly
Yuji_2909,-1,2009_02_13_19_00_2.webm,Yuji,Koizumi,0:00:00,0:00:25,0:00:25,pictureonly
Minori_2418,1,2009_02_13_19_00_2.webm,Minori,Koizumi,0:00:00,0:00:30,0:00:30,picture&video
Yuji_2910,-1,2009_02_13_19_00_2.webm,Yuji,Koizumi,0:00:26,0:00:30,0:00:04,
Minori_2419,,2009_02_13_19_00_2.webm,Minori,Koizumi,0:00:34,0:00:38,0:00:04,
Yuji_2911,,2009_02_13_19_00_2.webm,Yuji,Koizumi,0:00:34,0:00:39,0:00:05,
Yuji_2912,-1,2009_02_13_19_00_2.webm,Yuji,Aso,0:00:39,0:00:43,0:00:04,
Minori_2420,1,2009_02_13_19_00_2.webm,Minori,Aso,0:00:39,0:00:55,0:00:16,
Yuji_2913,-1,2009_02_13_19_00_2.webm,Yuji,Aso,0:00:44,0:00:48,0:00:04,
Yuji_2914,-1,2009_02_13_19_00_2.webm,Yuji,Aso,0:00:50,0:00:55,0:00:05,
Yuji_2915,,2009_02_13_19_00_2.webm,Yuji,Koizumi,0:01:10,0:01:47,0:00:37,
Minori_2421,,2009_02_13_19_00_2.webm,Minori,Koizumi,0:01:10,0:01:48,0:00:38,
Minori_2422,1,2009_02_13_19_00_2.webm,Minori,Ozawa,0:04:09,0:04:18,0:00:09,
Yuji_2916,-1,2009_02_13_19_00_2.webm,Yuji,Ozawa,0:04:10,0:04:14,0:00:04,
Yuji_2917,-1,2009_02_13_19_00_2.webm,Yuji,Ozawa,0:04:14,0:04:15,0:00:01,pictureonly
Yuji_2919,-1,2009_02_13_19_00_2.webm,Yuji,Hatoyama,0:04:23,0:04:27,0:00:04,
Minori_2423,1,2009_02_13_19_00_2.webm,Minori,Hatoyama,0:04:23,0:04:31,0:00:08,
Yuji_2918,1,2009_02_13_19_00_2.webm,Yuji,Ozawa,0:04:23,0:04:23,0:00:00,pictureonly
Yuji_2920,1,2009_02_13_19_00_2.webm,Yuji,Ozawa,0:04:27,0:04:28,0:00:01,pictureonly
Yuji_2921,1,2009_02_13_19_00_2.webm,Yuji,Ozawa,0:04:38,0:04:39,0:00:01,pictureonly
Yuji_2922,1,2009_02_13_19_00_2.webm,Yuji,Ozawa,0:04:45,0:04:46,0:00:01,pictureonly
Minori_2424,,2009_02_13_19_00_2.webm,Minori,Hatoyama,0:04:47,0:05:09,0:00:22,
Yuji_2923,,2009_02_13_19_00_2.webm,Yuji,Hatoyama,0:04:49,0:05:09,0:00:20,
Yuji_2924,,2009_02_13_19_00_2.webm,Yuji,Aso,0:05:10,0:05:34,0:00:24,
Minori_2425,,2009_02_13_19_00_2.webm,Minori,Aso,0:05:10,0:05:35,0:00:25,
,,2009_02_24_19_00_2.webm,_title_,,-1.00,,,
Minori_2429,,2009_02_24_19_00_2.webm,Minori,Aso,0:00:00,0:00:17,0:00:17,picture
Yuji_2928,,2009_02_24_19_00_2.webm,Yuji,Aso,0:00:00,0:00:17,0:00:17,pictureonly
Yuji_2929,,2009_02_24_19_00_2.webm,Yuji,Aso,0:00:23,0:00:45,0:00:22,
Minori_2430,,2009_02_24_19_00_2.webm,Minori,Aso,0:00:23,0:00:46,0:00:23,
Minori_2431,,2009_02_24_19_00_2.webm,Minori,Aso,0:00:47,0:01:39,0:00:52,
Yuji_2930,,2009_02_24_19_00_2.webm,Yuji,Aso,0:00:47,0:01:39,0:00:52,
Yuji_2931,-1,2009_02_24_19_00_2.webm,Yuji,Aso,0:01:51,0:01:59,0:00:08,
Minori_2432,1,2009_02_24_19_00_2.webm,Minori,Aso,0:01:52,0:02:05,0:00:13,
Yuji_2932,-1,2009_02_24_19_00_2.webm,Yuji,Aso,0:02:00,0:02:05,0:00:05,
Minori_2433,,2009_02_24_19_00_2.webm,Minori,Aso,0:02:38,0:03:01,0:00:23,picture
Yuji_2933,,2009_02_24_19_00_2.webm,Yuji,Aso,0:02:38,0:03:01,0:00:23,pictureonly
Yuji_2934,,2009_02_24_19_00_2.webm,Yuji,Aso,0:05:07,0:05:13,0:00:06,
Minori_2434,,2009_02_24_19_00_2.webm,Minori,Aso,0:05:07,0:05:15,0:00:08,
Yuji_2935,,2009_02_24_19_00_2.webm,Yuji,Ozawa,0:06:13,0:06:16,0:00:03,
Minori_2435,,2009_02_24_19_00_2.webm,Minori,Ozawa,0:06:14,0:06:16,0:00:02,
,,2009_02_25_19_00_1.webm,_title_,,-1.00,,,
Yuji_2937,-1,2009_02_25_19_00_1.webm,Yuji,Aso,0:04:31,0:04:51,0:00:20,pictureonly
Minori_2437,1,2009_02_25_19_00_1.webm,Minori,Aso,0:04:32,0:04:54,0:00:22,picture&video
Yuji_2938,-1,2009_02_25_19_00_1.webm,Yuji,Aso,0:04:51,0:04:53,0:00:02,
Minori_2438,,2009_02_25_19_00_1.webm,Minori,Aso,0:05:00,0:05:25,0:00:25,
Yuji_2939,,2009_02_25_19_00_1.webm,Yuji,Aso,0:05:00,0:05:25,0:00:25,
Minori_2439,,2009_02_25_19_00_1.webm,Minori,Aso,0:05:28,0:05:29,0:00:01,
Yuji_2940,,2009_02_25_19_00_1.webm,Yuji,Aso,0:05:29,0:05:29,0:00:00,
Minori_2440,,2009_02_25_19_00_1.webm,Minori,Aso,0:05:39,0:05:48,0:00:09,
Yuji_2941,,2009_02_25_19_00_1.webm,Yuji,Aso,0:05:40,0:05:48,0:00:08,
Minori_2441,1,2009_02_25_19_00_1.webm,Minori,Aso,0:05:50,0:06:43,0:00:53,
Yuji_2942,-1,2009_02_25_19_00_1.webm,Yuji,Aso,0:05:51,0:05:52,0:00:01,
Yuji_2943,-1,2009_02_25_19_00_1.webm,Yuji,Aso,0:06:09,0:06:43,0:00:34,
,,2009_02_27_19_00_1.webm,_title_,,-1.00,,,
Minori_2446,,2009_02_27_19_00_1.webm,Minori,Aso,0:00:00,0:00:19,0:00:19,picture
Yuji_2948,,2009_02_27_19_00_1.webm,Yuji,Aso,0:00:00,0:00:19,0:00:19,pictureonly
Yuji_2949,,2009_02_27_19_00_1.webm,Yuji,Aso,0:00:25,0:00:31,0:00:06,
Minori_2447,,2009_02_27_19_00_1.webm,Minori,Aso,0:00:26,0:00:30,0:00:04,
Minori_2448,,2009_02_27_19_00_1.webm,Minori,Aso,0:00:34,0:00:43,0:00:09,
Yuji_2950,,2009_02_27_19_00_1.webm,Yuji,Aso,0:00:34,0:00:43,0:00:09,
Yuji_2951,-1,2009_02_27_19_00_1.webm,Yuji,Aso,0:00:51,0:00:53,0:00:02,a profile
Minori_2449,,2009_02_27_19_00_1.webm,Minori,Aso,0:00:51,0:00:57,0:00:06,
Yuji_2952,,2009_02_27_19_00_1.webm,Yuji,Aso,0:00:53,0:00:57,0:00:04,
Yuji_2953,1,2009_02_27_19_00_1.webm,Yuji,Aso,0:00:57,0:01:00,0:00:03,pictureonly
Minori_2450,,2009_02_27_19_00_1.webm,Minori,Kan,0:01:15,0:01:28,0:00:13,
Yuji_2954,,2009_02_27_19_00_1.webm,Yuji,Kan,0:01:16,0:01:27,0:00:11,
Yuji_2955,,2009_02_27_19_00_1.webm,Yuji,Aso,0:01:28,0:01:30,0:00:02,
Minori_2451,,2009_02_27_19_00_1.webm,Minori,Aso,0:01:28,0:01:32,0:00:04,
Minori_2452,,2009_02_27_19_00_1.webm,Minori,Aso,0:01:37,0:01:42,0:00:05,
Yuji_2956,,2009_02_27_19_00_1.webm,Yuji,Aso,0:01:38,0:01:40,0:00:02,a profile
Yuji_2957,-1,2009_02_27_19_00_1.webm,Yuji,Aso,0:01:40,0:01:41,0:00:01,
Minori_2453,,2009_02_27_19_00_1.webm,Minori,Ozawa,0:01:42,0:01:45,0:00:03,
Yuji_2958,,2009_02_27_19_00_1.webm,Yuji,Ozawa,0:01:42,0:01:46,0:00:04,
Yuji_2959,-1,2009_02_27_19_00_1.webm,Yuji,Aso,0:01:52,0:01:54,0:00:02,
Minori_2454,1,2009_02_27_19_00_1.webm,Minori,Aso,0:01:52,0:02:02,0:00:10,
Yuji_2960,-1,2009_02_27_19_00_1.webm,Yuji,Aso,0:01:57,0:02:01,0:00:04,
,,2009_03_04_19_00_1.webm,_title_,,-1.00,,,
Yuji_2962,-1,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:00:00,0:00:02,0:00:02,
Minori_2456,1,2009_03_04_19_00_1.webm,Minori,Ozawa,0:00:00,0:00:15,0:00:15,
Yuji_2963,-1,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:00:03,0:00:14,0:00:11,
Yuji_2964,-1,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:00:18,0:01:38,0:01:20,
Minori_2457,1,2009_03_04_19_00_1.webm,Minori,Ozawa,0:00:19,0:01:48,0:01:29,video&picture
Yuji_2965,-1,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:01:38,0:01:48,0:00:10,pictureonly
Minori_2458,,2009_03_04_19_00_1.webm,Minori,Ozawa,0:02:53,0:05:38,0:02:45,
Yuji_2966,,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:02:53,0:05:38,0:02:45,
Yuji_2967,1,2009_03_04_19_00_1.webm,Yuji,Hatoyama,0:05:39,0:06:13,0:00:34,
Yuji_2968,-1,2009_03_04_19_00_1.webm,Yuji,Kan,0:05:39,0:05:42,0:00:03,
Minori_2459,-1,2009_03_04_19_00_1.webm,Minori,Hatoyama,0:05:42,0:06:13,0:00:31,
Minori_2460,,2009_03_04_19_00_1.webm,Minori,Okada,0:06:24,0:06:37,0:00:13,
Yuji_2969,,2009_03_04_19_00_1.webm,Yuji,Okada,0:06:24,0:06:37,0:00:13,
Minori_2461,,2009_03_04_19_00_1.webm,Minori,Shii,0:07:24,0:07:47,0:00:23,
Yuji_2970,,2009_03_04_19_00_1.webm,Yuji,Shii,0:07:24,0:07:47,0:00:23,
Yuji_2971,,2009_03_04_19_00_1.webm,Yuji,Fukushima,0:07:48,0:08:05,0:00:17,
Minori_2462,,2009_03_04_19_00_1.webm,Minori,Fukushima,0:07:48,0:08:06,0:00:18,
Yuji_2973,-1,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:08:17,0:08:21,0:00:04,
Minori_2463,,2009_03_04_19_00_1.webm,Minori,Aso,0:08:25,0:08:47,0:00:22,
Yuji_2972,,2009_03_04_19_00_1.webm,Yuji,Aso,0:08:25,0:08:47,0:00:22,
Minori_2464,1,2009_03_04_19_00_1.webm,Minori,Ozawa,0:09:18,0:09:21,0:00:03,
Minori_2465,,2009_03_04_19_00_1.webm,Minori,Ozawa,0:10:42,0:10:43,0:00:01,
Yuji_2974,,2009_03_04_19_00_1.webm,Yuji,Ozawa,0:10:43,0:10:44,0:00:01,
,,2009_03_06_19_00_1.webm,_title_,,-1.00,,,
Yuji_2978,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:00,0:00:19,0:00:19,pictureonly
Minori_2469,1,2009_03_06_19_00_1.webm,Minori,Ozawa,0:00:00,0:00:33,0:00:33,
Yuji_2979,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:23,0:00:29,0:00:06,
Yuji_2980,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:32,0:00:32,0:00:00,
Yuji_2981,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:34,0:00:34,0:00:00,
Yuji_2982,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:47,0:00:50,0:00:03,
Minori_2470,1,2009_03_06_19_00_1.webm,Minori,Ozawa,0:00:47,0:02:59,0:02:12,
Yuji_2983,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:50,0:00:52,0:00:02,
Yuji_2984,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:00:54,0:01:57,0:01:03,
Yuji_2985,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:01:58,0:02:53,0:00:55,pictureonly
Yuji_2986,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:02:55,0:03:00,0:00:05,
Minori_2471,,2009_03_06_19_00_1.webm,Minori,Ozawa,0:03:12,0:03:24,0:00:12,
Yuji_2987,,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:03:12,0:03:25,0:00:13,pictureonly
Minori_2472,,2009_03_06_19_00_1.webm,Minori,Ozawa,0:03:36,0:03:39,0:00:03,
Yuji_2988,,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:03:36,0:03:40,0:00:04,pictureonly
Yuji_2989,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:04:35,0:04:44,0:00:09,pictureonly
Minori_2473,1,2009_03_06_19_00_1.webm,Minori,Ozawa,0:04:35,0:06:36,0:02:01,
Yuji_2990,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:04:44,0:06:35,0:01:51,
Yuji_2991,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:07:15,0:07:18,0:00:03,
Minori_2474,1,2009_03_06_19_00_1.webm,Minori,Ozawa,0:07:15,0:07:45,0:00:30,
Yuji_2992,-1,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:07:20,0:07:45,0:00:25,
Minori_2475,,2009_03_06_19_00_1.webm,Minori,Ozawa,0:08:04,0:08:15,0:00:11,picture
Yuji_2993,,2009_03_06_19_00_1.webm,Yuji,Ozawa,0:08:04,0:08:15,0:00:11,pictureonly
